contestID,problemID,rating,tags
256,B,1834,"['binary search', 'brute force', 'math']"
256,C,2171,['games']
256,D,2853,['dp']
256,E,2375,['data structures']
255,A,773,['implementation']
255,B,1247,['implementation']
255,C,1867,"['brute force', 'dp']"
255,D,2025,"['binary search', 'implementation', 'math']"
255,E,2461,"['games', 'implementation', 'math']"
254,A,1294,"['constructive algorithms', 'sortings']"
254,B,1531,"['brute force', 'implementation']"
254,C,1797,['greedy']
254,D,4000,"['brute force', 'dfs and similar', 'implementation']"
254,E,2445,"['dp', 'implementation']"
253,A,1245,['greedy']
253,B,1416,"['binary search', 'dp', 'two pointers']"
253,C,1661,"['data structures', 'dfs and similar', 'greedy', 'shortest paths']"
253,D,2204,"['brute force', 'two pointers']"
253,E,2366,"['binary search', 'data structures', 'implementation', 'sortings']"
251,A,1285,"['binary search', 'combinatorics', 'two pointers']"
251,B,1884,"['implementation', 'math']"
251,C,2057,"['dp', 'greedy', 'number theory']"
251,D,2800,"['bitmasks', 'math']"
251,E,4000,"['dfs and similar', 'dp', 'implementation', 'trees']"
252,A,1238,"['brute force', 'implementation']"
252,B,1816,"['brute force', 'sortings']"
252,C,1593,"['binary search', 'combinatorics', 'two pointers']"
252,D,2245,"['brute force', 'combinatorics', 'implementation']"
252,E,2620,"['dp', 'number theory']"
250,A,1143,['greedy']
250,B,1489,"['implementation', 'strings']"
250,C,1562,['greedy']
250,D,2006,"['geometry', 'ternary search', 'two pointers']"
250,E,2302,['brute force']
247,A,970,[]
247,B,1515,[]
247,C,1779,[]
247,D,2000,[]
247,E,4000,[]
248,A,939,['implementation']
248,B,1427,"['math', 'number theory']"
248,C,2050,"['binary search', 'geometry']"
248,D,2749,"['binary search', 'greedy', 'implementation']"
248,E,2749,"['dp', 'probabilities']"
249,A,2119,['geometry']
249,B,2317,"['binary search', 'greedy']"
249,C,2596,"['dp', 'probabilities']"
249,D,2673,"['data structures', 'dp', 'math', 'sortings']"
249,E,2673,['math']
246,A,979,"['constructive algorithms', 'greedy', 'sortings']"
246,B,1300,"['greedy', 'math']"
246,C,1703,"['brute force', 'constructive algorithms', 'greedy']"
246,D,1688,"['brute force', 'dfs and similar', 'graphs']"
246,E,2755,"['binary search', 'data structures', 'dfs and similar', 'dp', 'sortings']"
243,A,1652,['bitmasks']
243,B,2079,"['graphs', 'sortings']"
243,C,2260,"['dfs and similar', 'implementation']"
243,D,2974,"['data structures', 'dp', 'geometry', 'two pointers']"
243,E,3210,['data structures']
244,A,1008,['implementation']
244,B,1642,"['bitmasks', 'brute force', 'dfs and similar']"
244,C,2017,"['bitmasks', 'divide and conquer', 'math']"
244,D,2344,[]
244,E,4000,[]
242,A,1153,"['brute force', 'implementation']"
242,B,1207,"['implementation', 'sortings']"
242,C,1777,"['dfs and similar', 'hashing', 'shortest paths']"
242,D,2053,"['dfs and similar', 'greedy']"
242,E,2107,"['bitmasks', 'data structures']"
238,A,1296,"['constructive algorithms', 'math']"
238,B,1844,['constructive algorithms']
238,C,2096,"['dfs and similar', 'dp', 'greedy', 'trees']"
238,D,3115,"['data structures', 'implementation']"
238,E,2882,"['dp', 'graphs', 'shortest paths']"
239,A,1313,"['greedy', 'implementation', 'math']"
239,B,1653,"['brute force', 'implementation']"
239,C,1791,"['combinatorics', 'constructive algorithms', 'math']"
239,D,2242,"['constructive algorithms', 'greedy', 'sortings']"
239,E,2324,[]
237,A,1227,['implementation']
237,B,1536,"['implementation', 'sortings']"
237,C,1614,"['binary search', 'number theory', 'two pointers']"
237,D,2133,"['dfs and similar', 'graphs', 'greedy']"
237,E,2088,"['flows', 'graphs']"
235,A,1576,['number theory']
235,B,1959,"['dp', 'math', 'probabilities']"
235,C,2896,"['string suffix structures', 'strings']"
235,D,3192,['graphs']
235,E,2896,"['combinatorics', 'dp', 'implementation', 'number theory']"
236,A,871,['implementation']
236,B,1376,"['implementation', 'number theory']"
236,C,1638,"['greedy', 'number theory']"
236,D,2229,"['dp', 'probabilities']"
236,E,4000,[]
234,A,1174,['implementation']
234,B,1031,['sortings']
234,C,1318,"['dp', 'implementation']"
234,D,1674,['implementation']
234,E,1603,['implementation']
234,F,1885,['dp']
234,G,1860,"['constructive algorithms', 'divide and conquer', 'implementation']"
234,H,2049,"['constructive algorithms', 'greedy']"
240,A,1534,['implementation']
240,B,1683,['dp']
240,C,1523,"['constructive algorithms', 'implementation']"
240,D,1989,"['constructive algorithms', 'greedy']"
240,E,2971,"['dfs and similar', 'graphs', 'greedy']"
240,F,2585,['data structures']
232,A,1694,"['binary search', 'constructive algorithms', 'graphs', 'greedy']"
232,B,1876,"['bitmasks', 'combinatorics', 'dp', 'math']"
232,C,4000,"['constructive algorithms', 'divide and conquer', 'dp', 'graphs', 'shortest paths']"
232,D,3126,"['binary search', 'data structures', 'string suffix structures']"
232,E,4000,"['bitmasks', 'divide and conquer', 'dp']"
233,A,905,"['implementation', 'math']"
233,B,1503,"['binary search', 'brute force', 'math']"
233,C,1874,"['combinatorics', 'graphs', 'matrices']"
233,D,2350,"['bitmasks', 'combinatorics', 'dp', 'math']"
233,E,4000,[]
231,A,699,"['brute force', 'greedy']"
231,B,1580,"['constructive algorithms', 'greedy']"
231,C,1778,"['binary search', 'sortings', 'two pointers']"
231,D,1578,"['brute force', 'geometry']"
231,E,2398,"['data structures', 'dfs and similar', 'dp', 'graphs', 'trees']"
229,A,1754,"['brute force', 'two pointers']"
229,B,1819,"['binary search', 'data structures', 'shortest paths']"
229,C,1913,"['combinatorics', 'graphs', 'math']"
229,D,2080,"['dp', 'greedy', 'two pointers']"
229,E,2624,"['combinatorics', 'dp', 'probabilities']"
230,A,1108,"['greedy', 'sortings']"
230,B,1362,"['binary search', 'implementation', 'math', 'number theory']"
230,C,1674,"['binary search', 'data structures', 'dp', 'implementation']"
230,D,1992,"['binary search', 'graphs', 'shortest paths']"
230,E,2181,"['combinatorics', 'graphs', 'math']"
228,A,812,['implementation']
228,B,1402,"['brute force', 'implementation']"
228,C,2227,"['dp', 'hashing']"
228,D,2268,['data structures']
228,E,1987,"['2-sat', 'dfs and similar', 'dsu', 'graphs']"
226,A,1291,['math']
226,B,1820,['greedy']
226,C,2484,"['data structures', 'implementation', 'math', 'matrices', 'number theory']"
226,D,2121,"['constructive algorithms', 'greedy']"
226,E,4000,"['data structures', 'trees']"
227,A,1446,['geometry']
227,B,1178,['implementation']
227,C,1560,['math']
227,D,2027,"['math', 'sortings']"
227,E,2741,"['matrices', 'number theory']"
225,A,1178,"['constructive algorithms', 'greedy']"
225,B,1608,"['binary search', 'greedy', 'number theory']"
225,C,1747,"['dp', 'matrices']"
225,D,2378,"['bitmasks', 'dfs and similar', 'graphs', 'implementation']"
225,E,2147,"['math', 'number theory']"
223,A,1787,"['data structures', 'expression parsing', 'implementation']"
223,B,1959,"['data structures', 'dp', 'strings']"
223,C,1881,"['combinatorics', 'math']"
223,D,4000,"['geometry', 'graphs']"
223,E,4000,"['flows', 'geometry', 'graphs']"
224,A,1164,"['brute force', 'math']"
224,B,1594,"['bitmasks', 'implementation', 'two pointers']"
224,C,1893,['data structures']
224,D,2180,"['data structures', 'strings']"
224,E,2249,"['combinatorics', 'math']"
222,A,1300,"['brute force', 'implementation']"
222,B,1385,['implementation']
222,C,2197,"['implementation', 'number theory', 'sortings']"
222,D,1817,"['binary search', 'greedy', 'sortings', 'two pointers']"
222,E,1992,['matrices']
220,A,1576,"['implementation', 'sortings']"
220,B,1913,"['constructive algorithms', 'data structures']"
220,C,2145,['data structures']
220,D,2553,"['chinese remainder theorem', 'geometry', 'math']"
220,E,2415,"['data structures', 'two pointers']"
221,A,1027,"['implementation', 'math']"
221,B,1391,['implementation']
221,C,1464,['sortings']
221,D,2047,['data structures']
221,E,2505,[]
219,A,1198,"['implementation', 'strings']"
219,B,1518,['implementation']
219,C,1695,"['brute force', 'dp', 'greedy']"
219,D,1859,"['dfs and similar', 'dp', 'trees']"
219,E,2438,['data structures']
217,A,1313,"['brute force', 'dfs and similar', 'dsu', 'graphs']"
217,B,2099,"['brute force', 'math']"
217,C,2633,"['divide and conquer', 'dp', 'expression parsing']"
217,D,2880,"['bitmasks', 'brute force', 'combinatorics', 'dfs and similar', 'math']"
217,E,3028,"['data structures', 'dsu', 'trees']"
218,A,1187,"['brute force', 'constructive algorithms', 'implementation']"
218,B,1149,['implementation']
218,C,1494,"['dfs and similar', 'dsu', 'graphs']"
218,D,2212,['implementation']
218,E,4000,[]
216,A,1264,"['implementation', 'math']"
216,B,1739,"['dfs and similar', 'implementation']"
216,C,1832,['greedy']
216,D,1858,"['binary search', 'sortings', 'two pointers']"
216,E,2264,"['math', 'number theory']"
215,A,1112,"['brute force', 'implementation']"
215,B,1341,"['greedy', 'math']"
215,C,2168,"['brute force', 'implementation']"
215,D,1838,['greedy']
215,E,2434,"['combinatorics', 'dp', 'number theory']"
213,A,1707,"['dfs and similar', 'greedy']"
213,B,1890,"['combinatorics', 'dp']"
213,C,1978,['dp']
213,D,2275,"['constructive algorithms', 'geometry']"
213,E,2771,"['data structures', 'hashing', 'strings']"
214,A,1014,['brute force']
214,B,1705,"['brute force', 'constructive algorithms', 'greedy', 'math']"
214,C,1961,"['brute force', 'greedy']"
214,D,2392,"['combinatorics', 'dp', 'math']"
214,E,2167,['dp']
208,A,1126,['strings']
208,B,1895,"['dfs and similar', 'dp']"
208,C,1992,"['dp', 'graphs', 'shortest paths']"
208,D,1241,['implementation']
208,E,2359,"['binary search', 'data structures', 'dfs and similar', 'trees']"
211,A,4000,[]
211,B,2346,[]
211,C,2189,[]
211,D,2455,[]
211,E,1938,[]
204,A,1632,"['binary search', 'combinatorics', 'dp']"
204,B,1591,"['binary search', 'data structures']"
204,C,1997,"['math', 'probabilities']"
204,D,2417,['dp']
204,E,2909,"['data structures', 'implementation', 'string suffix structures', 'two pointers']"
205,A,1114,"['brute force', 'implementation']"
205,B,1435,"['brute force', 'greedy']"
205,C,1729,"['binary search', 'brute force', 'combinatorics', 'dp', 'math']"
205,D,1676,"['binary search', 'brute force', 'sortings']"
205,E,2352,"['brute force', 'combinatorics', 'probabilities']"
203,A,1278,"['brute force', 'implementation']"
203,B,1431,"['brute force', 'implementation']"
203,C,1492,"['greedy', 'sortings']"
203,D,1756,"['geometry', 'implementation', 'math']"
203,E,2360,"['greedy', 'sortings', 'two pointers']"
201,A,1761,"['constructive algorithms', 'dp', 'math']"
201,B,1826,"['math', 'ternary search']"
201,C,2073,['dp']
201,D,2633,"['bitmasks', 'brute force', 'dp']"
201,E,2615,"['binary search', 'combinatorics']"
202,A,990,"['binary search', 'bitmasks', 'brute force', 'greedy', 'implementation', 'strings']"
202,B,1716,['brute force']
202,C,1735,"['binary search', 'math']"
202,D,2168,"['dp', 'math']"
202,E,2331,"['data structures', 'dp']"
200,A,2593,"['brute force', 'data structures']"
200,B,760,"['implementation', 'math']"
200,C,1828,"['brute force', 'implementation']"
200,D,1739,"['binary search', 'brute force', 'expression parsing', 'implementation']"
200,E,2714,"['implementation', 'math', 'number theory', 'ternary search']"
198,A,1695,"['implementation', 'math']"
198,B,1621,['shortest paths']
198,C,2417,"['binary search', 'geometry']"
198,D,2869,['constructive algorithms']
198,E,2476,"['binary search', 'data structures', 'sortings']"
199,A,1037,"['brute force', 'constructive algorithms', 'implementation', 'number theory']"
199,B,1868,['geometry']
199,C,1795,['math']
199,D,1854,"['dfs and similar', 'shortest paths']"
199,E,4000,"['binary search', 'geometry']"
196,A,1209,['greedy']
196,B,2084,['dfs and similar']
196,C,2277,"['constructive algorithms', 'divide and conquer', 'geometry', 'sortings', 'trees']"
196,D,2898,"['data structures', 'greedy', 'hashing', 'strings']"
196,E,2635,"['dsu', 'graphs', 'shortest paths']"
197,A,1554,"['constructive algorithms', 'games', 'math']"
197,B,1441,['math']
197,C,1329,"['greedy', 'implementation', 'sortings']"
197,D,2165,['hashing']
197,E,2578,"['constructive algorithms', 'dfs and similar', 'geometry']"
195,A,1093,"['binary search', 'brute force', 'math']"
195,B,1312,"['data structures', 'implementation', 'math']"
195,C,1771,"['expression parsing', 'implementation']"
195,D,1954,"['math', 'sortings']"
195,E,2118,"['data structures', 'dsu']"
193,A,1786,"['2-sat', 'chinese remainder theorem', 'trees']"
193,B,2027,['brute force']
193,C,2329,"['constructive algorithms', 'greedy', 'math', 'matrices']"
193,D,3004,['data structures']
193,E,2925,"['brute force', 'math', 'matrices']"
194,A,1041,"['implementation', 'math']"
194,B,1307,['math']
194,C,1878,"['dfs and similar', 'graphs', 'implementation', 'matrices', 'strings']"
194,D,2225,[]
194,E,2519,['math']
191,A,1477,['dp']
191,B,1696,['greedy']
191,C,1879,"['data structures', 'dfs and similar', 'trees']"
191,D,2707,"['graphs', 'greedy']"
191,E,2233,"['binary search', 'data structures', 'trees']"
192,A,1491,"['binary search', 'brute force', 'implementation']"
192,B,1277,"['brute force', 'implementation']"
192,C,1709,['dp']
192,D,1972,"['brute force', 'constructive algorithms']"
192,E,2171,"['data structures', 'trees']"
187,A,1504,['greedy']
187,B,1881,"['dp', 'shortest paths']"
187,C,2068,"['dfs and similar', 'dsu']"
187,D,2724,['data structures']
187,E,3049,"['data structures', 'greedy']"
189,A,1394,"['brute force', 'dp']"
189,B,1350,"['brute force', 'math']"
189,C,1659,"['greedy', 'implementation']"
189,D,2052,"['dp', 'shortest paths']"
189,E,2135,"['binary search', 'shortest paths']"
186,A,1325,"['implementation', 'strings']"
186,B,1349,"['greedy', 'sortings']"
186,C,1504,"['dp', 'math', 'matrices', 'number theory']"
186,D,1986,"['math', 'number theory', 'probabilities']"
186,E,4000,[]
178,A1,1083,[]
178,A2,1083,['greedy']
178,A3,1278,['greedy']
178,B1,1564,[]
178,B2,1601,[]
178,B3,1760,[]
178,C1,1531,[]
178,C2,1870,[]
178,C3,1881,[]
178,D1,1519,[]
178,D2,1980,[]
178,D3,2064,[]
178,E1,1870,[]
178,E2,2005,[]
178,E3,2241,[]
178,F1,1887,[]
178,F2,2251,"['dp', 'sortings', 'strings']"
178,F3,2422,[]
180,A,1823,['implementation']
180,B,2350,"['math', 'number theory']"
180,C,1384,['dp']
180,D,1889,"['greedy', 'strings']"
180,E,1758,"['binary search', 'dp', 'two pointers']"
180,F,1251,"['constructive algorithms', 'implementation', 'math']"
177,A1,874,['implementation']
177,A2,898,['implementation']
177,B1,1115,['number theory']
177,B2,1296,['number theory']
177,C1,1517,"['dfs and similar', 'dsu', 'graphs']"
177,C2,1548,"['brute force', 'dfs and similar', 'dsu', 'graphs']"
177,D1,1267,['brute force']
177,D2,1537,['data structures']
177,E1,1719,['binary search']
177,E2,1942,['binary search']
177,F1,1825,[]
177,F2,2486,[]
177,G1,4000,['strings']
177,G2,4000,"['matrices', 'strings']"
176,A,1398,"['greedy', 'sortings']"
176,B,1759,['dp']
176,C,2002,"['combinatorics', 'constructive algorithms']"
176,D,2420,['dp']
176,E,4000,"['data structures', 'dfs and similar', 'trees']"
181,A,891,"['brute force', 'geometry', 'implementation']"
181,B,1393,"['binary search', 'brute force']"
181,C,1565,"['games', 'graph matchings', 'greedy']"
181,D,1981,['dp']
181,E,2193,['games']
175,A,1476,"['brute force', 'implementation']"
175,B,1432,['implementation']
175,C,1647,"['greedy', 'implementation', 'sortings']"
175,D,2425,"['brute force', 'dp', 'math', 'probabilities']"
175,E,2644,"['brute force', 'dp', 'geometry', 'greedy']"
175,F,4000,"['data structures', 'graphs', 'implementation', 'shortest paths']"
164,A,1764,"['dfs and similar', 'graphs']"
164,B,2212,['two pointers']
164,C,2347,['flows']
164,D,3005,"['binary search', 'brute force']"
164,E,4000,[]
174,A,1276,['math']
174,B,1578,"['dp', 'greedy', 'implementation']"
174,C,1773,"['data structures', 'greedy']"
174,D,2057,['graphs']
174,E,2434,[]
173,A,1258,"['implementation', 'math']"
173,B,1894,"['dfs and similar', 'shortest paths']"
173,C,1876,"['brute force', 'dp']"
173,D,2527,"['constructive algorithms', 'graphs', 'greedy', 'implementation']"
173,E,2568,"['data structures', 'sortings']"
167,A,1474,['implementation']
167,B,1933,"['dp', 'probabilities']"
167,C,2271,"['games', 'math']"
167,D,3049,"['data structures', 'divide and conquer', 'graph matchings']"
167,E,2840,"['math', 'matrices']"
168,A,1052,"['implementation', 'math']"
168,B,1709,"['implementation', 'strings']"
168,C,1633,"['implementation', 'math']"
168,D,2150,"['dp', 'probabilities']"
168,E,4000,[]
163,A,1675,['dp']
163,B,2300,['binary search']
163,C,2129,"['sortings', 'two pointers']"
163,D,2974,['brute force']
163,E,2778,"['data structures', 'dfs and similar', 'dp', 'strings', 'trees']"
169,A,903,['sortings']
169,B,1243,['greedy']
169,C,1905,['dp']
169,D,2443,[]
169,E,2321,[]
166,A,1313,"['binary search', 'implementation', 'sortings']"
166,B,2124,"['geometry', 'sortings']"
166,C,1530,"['greedy', 'math', 'sortings']"
166,D,2517,"['dp', 'graph matchings', 'greedy', 'sortings', 'two pointers']"
166,E,1599,"['dp', 'math', 'matrices']"
165,A,1068,['implementation']
165,B,1554,"['binary search', 'implementation']"
165,C,1644,"['binary search', 'brute force', 'dp', 'math', 'strings', 'two pointers']"
165,D,2137,"['data structures', 'dsu', 'trees']"
165,E,2137,"['bitmasks', 'brute force', 'dfs and similar', 'dp']"
161,A,1387,"['binary search', 'brute force', 'greedy', 'two pointers']"
161,B,1716,"['constructive algorithms', 'greedy', 'sortings']"
161,C,2407,['divide and conquer']
161,D,1789,"['dfs and similar', 'dp', 'trees']"
161,E,2474,"['brute force', 'dp']"
160,A,1075,"['greedy', 'sortings']"
160,B,1278,"['greedy', 'sortings']"
160,C,1788,"['implementation', 'math', 'sortings']"
160,D,2366,"['dfs and similar', 'dsu', 'graphs', 'sortings']"
160,E,2576,"['binary search', 'data structures', 'sortings']"
156,A,1807,['brute force']
156,B,1702,"['constructive algorithms', 'data structures', 'implementation']"
156,C,1969,"['combinatorics', 'dp']"
156,D,2518,"['combinatorics', 'graphs']"
156,E,3040,"['brute force', 'dp']"
157,A,1169,['brute force']
157,B,1087,"['geometry', 'sortings']"
157,C,1776,"['brute force', 'dp', 'strings']"
157,D,1888,['implementation']
157,E,2170,"['dp', 'math']"
154,A,1647,['greedy']
154,B,1701,"['math', 'number theory']"
154,C,2386,"['graphs', 'hashing', 'sortings']"
154,D,2391,"['games', 'math']"
154,E,4000,['geometry']
155,A,875,['brute force']
155,B,1255,"['greedy', 'sortings']"
155,C,1749,"['dp', 'greedy']"
155,D,1863,"['math', 'number theory']"
155,E,4000,"['hashing', 'sortings']"
152,A,1116,['implementation']
152,B,1348,"['binary search', 'implementation']"
152,C,1430,['combinatorics']
152,D,2753,['brute force']
152,E,2561,"['bitmasks', 'dp', 'graphs', 'trees']"
150,A,1597,"['games', 'number theory']"
150,B,1612,"['combinatorics', 'dfs and similar', 'graphs', 'math']"
150,C,2246,"['data structures', 'math', 'probabilities']"
150,D,2645,['dp']
150,E,4000,"['binary search', 'data structures', 'divide and conquer', 'trees']"
151,A,907,"['implementation', 'math']"
151,B,1350,"['implementation', 'strings']"
151,C,1698,"['games', 'greedy', 'number theory']"
151,D,1885,"['combinatorics', 'dsu']"
151,E,4000,[]
149,A,1126,"['greedy', 'implementation', 'sortings']"
149,B,1679,['implementation']
149,C,1577,"['greedy', 'math', 'sortings']"
149,D,2143,['dp']
149,E,2312,"['string suffix structures', 'strings']"
148,A,937,"['constructive algorithms', 'implementation', 'math']"
148,B,1557,"['implementation', 'math']"
148,C,1759,"['constructive algorithms', 'greedy']"
148,D,1853,"['dp', 'games', 'math', 'probabilities']"
148,E,2023,['dp']
145,A,1263,"['greedy', 'implementation']"
145,B,1918,['constructive algorithms']
145,C,2152,"['combinatorics', 'dp', 'math']"
145,D,3110,"['combinatorics', 'data structures', 'implementation']"
145,E,2379,['data structures']
146,A,1055,['implementation']
146,B,1358,"['brute force', 'implementation']"
146,C,1350,['greedy']
146,D,1938,"['brute force', 'constructive algorithms', 'implementation']"
146,E,2312,"['combinatorics', 'dp']"
144,A,980,['implementation']
144,B,1362,['implementation']
144,C,1613,"['implementation', 'strings']"
144,D,1936,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']"
144,E,2378,"['data structures', 'greedy']"
142,A,1660,"['brute force', 'math']"
142,B,1854,"['constructive algorithms', 'greedy', 'implementation']"
142,C,2265,"['brute force', 'dp']"
142,D,2603,['games']
142,E,4000,['geometry']
143,A,1193,"['brute force', 'math']"
143,B,1296,"['implementation', 'strings']"
143,C,1762,"['implementation', 'math']"
143,D,1949,"['graph matchings', 'greedy', 'math']"
143,E,2737,[]
141,A,946,"['implementation', 'sortings', 'strings']"
141,B,1494,"['geometry', 'math']"
141,C,1779,"['constructive algorithms', 'greedy', 'sortings']"
141,D,2403,"['graphs', 'shortest paths']"
141,E,2551,"['constructive algorithms', 'dp', 'dsu', 'graphs']"
140,A,1719,"['geometry', 'math']"
140,B,1796,"['brute force', 'greedy', 'implementation']"
140,C,1844,"['binary search', 'data structures', 'greedy']"
140,D,1786,"['greedy', 'sortings']"
140,E,2757,"['combinatorics', 'dp']"
140,F,2695,"['geometry', 'sortings']"
138,A,1695,['implementation']
138,B,1903,['greedy']
138,C,2165,"['binary search', 'data structures', 'probabilities', 'sortings']"
138,D,2568,"['dp', 'games']"
138,E,4000,"['brute force', 'dp', 'two pointers']"
139,A,1201,['implementation']
139,B,1608,"['implementation', 'math']"
139,C,1694,"['implementation', 'strings']"
139,D,2194,['implementation']
139,E,2607,"['binary search', 'data structures', 'probabilities', 'sortings']"
137,A,1120,['implementation']
137,B,1137,['greedy']
137,C,1562,['sortings']
137,D,1865,['dp']
137,E,1984,"['data structures', 'implementation']"
135,A,1443,"['implementation', 'sortings']"
135,B,1677,"['brute force', 'geometry', 'math']"
135,C,1857,"['constructive algorithms', 'games', 'greedy']"
135,D,2545,"['brute force', 'dfs and similar', 'implementation']"
135,E,2969,['combinatorics']
136,A,836,['implementation']
136,B,1218,"['implementation', 'math']"
136,C,1435,"['implementation', 'sortings']"
136,D,1731,"['geometry', 'implementation']"
136,E,2148,"['constructive algorithms', 'games', 'greedy']"
132,A,1146,['implementation']
132,B,2110,['implementation']
132,C,1812,['dp']
132,D,2104,"['constructive algorithms', 'dp', 'greedy']"
132,E,2792,['flows']
133,A,1008,['implementation']
133,B,1242,['implementation']
133,C,1379,"['implementation', 'math']"
133,D,2037,['implementation']
133,E,2016,"['dp', 'implementation']"
131,A,1216,"['implementation', 'strings']"
131,B,1355,"['implementation', 'math']"
131,C,1552,"['combinatorics', 'math']"
131,D,1669,"['dfs and similar', 'graphs']"
131,E,1835,['sortings']
131,F,2145,"['binary search', 'two pointers']"
128,A,1439,['dfs and similar']
128,B,2134,"['brute force', 'constructive algorithms', 'hashing', 'string suffix structures', 'strings']"
128,C,1940,"['combinatorics', 'dp']"
128,D,2002,['constructive algorithms']
128,E,4000,"['geometry', 'math']"
129,A,823,['implementation']
129,B,1329,"['brute force', 'dfs and similar', 'graphs']"
129,C,1595,"['dfs and similar', 'graphs', 'implementation']"
129,D,2229,"['implementation', 'string suffix structures', 'strings']"
129,E,2105,"['combinatorics', 'dp']"
126,A,2061,"['binary search', 'brute force', 'math']"
126,B,1845,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']"
126,C,2045,"['constructive algorithms', 'greedy']"
126,D,2293,"['dp', 'math']"
126,E,4000,"['brute force', 'flows']"
127,A,949,['geometry']
127,B,1244,['implementation']
127,C,2089,"['binary search', 'math']"
127,D,1916,"['hashing', 'strings']"
127,E,2218,['implementation']
123,A,1628,"['implementation', 'number theory', 'strings']"
123,B,1795,['math']
123,C,2340,"['combinatorics', 'dp', 'greedy']"
123,D,2376,['string suffix structures']
123,E,2749,"['dfs and similar', 'dp', 'probabilities', 'trees']"
124,A,1068,['math']
124,B,1469,"['brute force', 'combinatorics', 'implementation']"
124,C,1746,"['constructive algorithms', 'dfs and similar', 'dsu', 'greedy', 'number theory', 'sortings', 'strings']"
124,D,2020,"['brute force', 'constructive algorithms', 'number theory']"
124,E,2706,[]
121,A,1352,['implementation']
121,B,1595,['strings']
121,C,1920,"['brute force', 'combinatorics', 'number theory']"
121,D,2454,"['binary search', 'implementation', 'two pointers']"
121,E,2422,['data structures']
122,A,1139,"['brute force', 'number theory']"
122,B,1220,"['brute force', 'implementation']"
122,C,1536,"['brute force', 'math']"
122,D,1760,['brute force']
122,E,2173,[]
118,A,1116,"['implementation', 'strings']"
118,B,1088,"['constructive algorithms', 'implementation']"
118,C,1904,"['brute force', 'greedy', 'sortings', 'strings']"
118,D,1748,['dp']
118,E,2057,"['dfs and similar', 'graphs']"
117,A,1420,"['implementation', 'math']"
117,B,1840,"['brute force', 'number theory']"
117,C,2077,"['dfs and similar', 'graphs']"
117,D,2560,"['divide and conquer', 'math']"
117,E,4000,"['data structures', 'divide and conquer', 'implementation', 'trees']"
115,A,1328,"['dfs and similar', 'graphs', 'trees']"
115,B,1679,"['greedy', 'sortings']"
115,C,2170,['math']
115,D,2735,"['dp', 'expression parsing']"
115,E,2470,"['data structures', 'dp']"
116,A,876,['implementation']
116,B,1354,"['greedy', 'implementation']"
116,C,1454,"['dfs and similar', 'graphs', 'trees']"
116,D,1740,"['dp', 'greedy']"
116,E,2353,[]
113,A,1738,"['implementation', 'strings']"
113,B,2189,"['brute force', 'data structures', 'hashing', 'strings']"
113,C,2231,"['brute force', 'number theory']"
113,D,2812,"['matrices', 'probabilities']"
113,E,2759,"['combinatorics', 'implementation', 'math']"
114,A,1237,['math']
114,B,1598,"['bitmasks', 'brute force']"
114,C,1783,['implementation']
114,D,2408,"['data structures', 'hashing', 'string suffix structures', 'strings']"
114,E,2408,['number theory']
111,A,1465,['greedy']
111,B,1827,"['binary search', 'data structures', 'number theory']"
111,C,2057,"['bitmasks', 'dp', 'dsu']"
111,D,2400,"['combinatorics', 'dp']"
111,E,4000,[]
112,A,979,"['implementation', 'strings']"
112,B,1300,"['implementation', 'math']"
112,C,1539,"['greedy', 'math']"
112,D,1869,"['implementation', 'number theory']"
112,E,2164,"['bitmasks', 'dp']"
109,A,1056,"['brute force', 'implementation']"
109,B,1897,"['brute force', 'probabilities']"
109,C,1918,"['dp', 'dsu', 'trees']"
109,D,2085,"['constructive algorithms', 'sortings']"
109,E,2955,"['brute force', 'math']"
110,A,835,['implementation']
110,B,1206,"['constructive algorithms', 'strings']"
110,C,1305,"['implementation', 'math']"
110,D,2134,"['brute force', 'combinatorics', 'dfs and similar', 'probabilities']"
110,E,2069,"['combinatorics', 'dfs and similar', 'trees']"
107,A,1323,"['dfs and similar', 'graphs']"
107,B,1643,"['combinatorics', 'dp', 'probabilities']"
107,C,2371,"['bitmasks', 'dp']"
107,D,2427,"['dp', 'matrices']"
107,E,2867,"['geometry', 'probabilities']"
106,A,1230,['implementation']
106,B,1204,"['brute force', 'implementation']"
106,C,1711,"['chinese remainder theorem', 'geometry']"
106,D,1794,"['brute force', 'implementation']"
106,E,2664,"['geometry', 'ternary search']"
105,A,1847,['implementation']
105,B,1793,"['brute force', 'probabilities']"
105,C,2227,"['brute force', 'implementation', 'sortings']"
105,D,2832,"['brute force', 'dsu', 'implementation']"
105,E,2648,['brute force']
103,A,1128,"['greedy', 'implementation', 'math']"
103,B,1570,"['dfs and similar', 'dsu', 'graphs']"
103,C,1928,"['constructive algorithms', 'greedy']"
103,D,2106,"['brute force', 'data structures', 'sortings']"
103,E,2844,"['flows', 'graph matchings']"
104,A,978,['implementation']
104,B,1261,['math']
104,C,1661,"['dsu', 'trees']"
104,D,2001,['math']
104,E,2250,[]
101,A,1385,['greedy']
101,B,1823,"['binary search', 'data structures', 'dp']"
101,C,2061,"['implementation', 'math']"
101,D,2306,"['dp', 'greedy', 'probabilities', 'sortings', 'trees']"
